"","id","country","c3","c2","year","gini_reported","palma","ratio_top20bottom20","bottom40","q1","q2","q3","q4","q5","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","bottom5","top5","resource","resource_detailed","scale","scale_detailed","sharing_unit","reference_unit","areacovr","areacovr_detailed","popcovr","popcovr_detailed","region_un","region_un_sub","region_wb","eu","oecd","incomegroup","mean","median","currency","reference_period","exchangerate","mean_usd","median_usd","gdp_ppp_pc_usd2011","population","revision","quality","quality_score","source","source_detailed","source_comments","survey","link","region_label"
"2737",2737,"Croatia","HRV","HR",2017,29.9,1.07,5.04,20.8,7.4,13.4,18.2,23.7,37.3,2.7,4.7,6.1,7.3,8.5,9.7,11.1,12.7,15.1,22.2,1,13.1,1,101,2,206,1,1,1,101,1,101,2,204,3,1,0,1,6851,6210,"Euro",1,NA,NA,NA,22517,4182847.25,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"2738",2738,"Croatia","HRV","HR",2018,29.7,1.05,5.01,20.9,7.4,13.5,18.2,23.8,37.1,2.6,4.8,6.2,7.4,8.5,9.7,11.1,12.7,15,22,1,13.1,1,101,2,206,1,1,1,101,1,101,2,204,3,1,0,1,7382,6690,"Euro",1,NA,NA,NA,23256,4156407.25,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Europe"
"2739",2739,"Cuba","CUB","CU",1953,55,5.97,27.57,6.5,2.1,4.4,11.1,24.5,57.9,0.6,1.5,1.9,2.5,4.3,6.8,10.6,13.9,19.1,38.8,NA,26.5,5,501,3,301,4,1,1,101,2,205,1,103,2,0,0,2,1019,NA,"Cuban peso",1,NA,NA,NA,NA,6304523,"",3,7,8,"Brundenius 1984","","Population Census and Wage and Salary Survey","","Americas"
"2740",2740,"Cuba","CUB","CU",1953,47,NA,9.58,14.6,5.7,8.9,12.5,18.3,54.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,201,3,301,1,2,1,101,1,101,1,103,2,0,0,2,NA,NA,"",NA,NA,NA,NA,NA,6304523,"",3,9,8,"Brundenius 1984","Hypothetical Distribution","","","Americas"
"2741",2741,"Cuba","CUB","CU",1962,35,1.34,6.68,17.2,6.2,11,16.3,25.1,41.4,2.5,3.7,4.8,6.2,6.8,9.5,12,13.1,18.4,23,NA,12.7,5,502,3,301,4,1,1,101,2,205,1,103,2,0,0,2,1255,NA,"Cuban peso",1,0.999999999,NA,NA,NA,7450402,"",3,7,8,"Brundenius 1984","Annual income figures by sector","","","Americas"
"2742",2742,"Cuba","CUB","CU",1973,28,0.96,4.42,20.3,7.8,12.5,19.2,26,34.5,2.9,4.9,5.4,7.1,8.7,10.5,12.5,13.5,15.1,19.4,NA,9.8,5,502,3,301,4,1,1,101,3,357,1,103,2,0,0,2,NA,NA,"",NA,0.836666665666667,NA,NA,NA,9176052,"",3,7,8,"Brundenius 1984","Annual income figures by sector","","","Americas"
"2743",2743,"Cuba","CUB","CU",1978,27,0.9,4.28,20.2,7.8,12.4,19.7,26.7,33.4,3.4,4.4,5.3,7.1,9.3,10.4,12.6,14.1,15.3,18.1,NA,9.5,5,502,3,301,4,1,1,101,2,205,1,103,2,0,0,2,NA,NA,"",NA,NA,NA,NA,NA,9711392,"",3,7,8,"Brundenius 1984","Annual income figures by sector","","","Americas"
"2744",2744,"Cuba","CUB","CU",1986,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,201,NA,NA,NA,NA,1,101,1,101,1,103,2,0,0,2,NA,NA,"",NA,NA,NA,NA,NA,10168087,"New 2018",3,6,8,"Espina 2008","","","","Americas"
"2745",2745,"Cuba","CUB","CU",2000,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,201,NA,NA,NA,NA,1,101,1,101,1,103,2,0,0,2,NA,NA,"",NA,NA,NA,NA,NA,11150736,"New 2018",3,6,8,"Espina 2008","","","","Americas"
"2746",2746,"Cyprus","CYP","CY",1966,19.3,0.62,2.69,27.2,11.3,15.9,19.3,23.1,30.4,4.7,6.6,7.5,8.4,9.3,10,11,12.1,13.5,16.9,NA,9.3,2,201,3,301,1,2,2,201,1,101,4,401,3,1,0,1,570,NA,"Cypriot pound",1,0.357142999357143,NA,NA,NA,585308,"",4,10,7,"Jain 1975","World Bank. Compilation","Household Expenditure Survey (Pilot Study)","","Asia"
"2747",2747,"Cyprus","CYP","CY",1966,31.8,1.15,4.99,19.6,7.9,11.7,16.7,24.3,39.4,3.4,4.5,5.3,6.4,7.6,9.1,10.9,13.4,16.9,22.5,NA,12.1,2,201,3,301,1,2,3,301,1,101,4,401,3,1,0,1,990,NA,"Cypriot pound",1,0.357142999357143,NA,NA,NA,585308,"",4,10,7,"Jain 1975","World Bank. Compilation","Household Expenditure Survey (Pilot Study)","","Asia"
"2748",2748,"Cyprus","CYP","CY",1997,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,NA,NA,"Euro",1,NA,NA,NA,19372,891190,"New 2019",1,13,2,"Eurostat 2019","","","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2749",2749,"Cyprus","CYP","CY",2003,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,NA,NA,"",NA,0.517443261666667,NA,NA,22699,993563,"New 2007",3,11,2,"European Commission 2006","","","","Asia"
"2750",2750,"Cyprus","CYP","CY",2004,30.09,1.12,4.44,21.76,8.78,12.98,16.98,22.3,38.95,3.66,5.13,6.03,6.95,7.96,9.02,10.26,12.04,14.68,24.27,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,15805.64,13413.68,"US$2011PPP",1,NA,NA,NA,23443,1010410,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2751",2751,"Cyprus","CYP","CY",2005,28.7,1.03,4.36,22.1,8.6,13.5,17.6,22.8,37.5,3.5,5.1,6.2,7.3,8.3,9.3,10.6,12.2,14.7,22.8,1.5,14,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,15068,13157,"Euro",1,NA,NA,NA,24168,1027657,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2752",2752,"Cyprus","CYP","CY",2005,30.26,1.14,4.4,21.82,8.94,12.88,16.89,21.96,39.33,3.8,5.14,6.01,6.87,7.89,9,10.18,11.78,14.49,24.84,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,16876.29,14211.73,"US$2011PPP",1,NA,NA,NA,24168,1027657,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2753",2753,"Cyprus","CYP","CY",2006,28.8,1.05,4.28,22.3,8.8,13.5,17.5,22.4,37.7,3.6,5.2,6.3,7.2,8.2,9.3,10.5,11.9,14.3,23.5,1.5,14.6,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,16599,14536,"Euro",1,NA,NA,NA,24875,1045508.0625,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2754",2754,"Cyprus","CYP","CY",2006,31.12,1.2,4.55,21.63,8.81,12.82,16.68,21.61,40.07,3.75,5.06,5.93,6.89,7.83,8.85,10,11.61,14.06,26.01,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,18503.24,15422.66,"US$2011PPP",1,NA,NA,NA,24875,1045508.0625,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2755",2755,"Cyprus","CYP","CY",2007,29.8,1.12,4.44,22.1,8.7,13.4,17.3,22,38.6,3.6,5.1,6.2,7.2,8.2,9.1,10.3,11.7,14,24.7,1.5,16,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,18565,16014,"Euro",1,NA,NA,NA,25696,1063708,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2756",2756,"Cyprus","CYP","CY",2007,31.11,1.19,4.58,21.35,8.74,12.61,16.74,21.91,39.99,3.71,5.03,5.87,6.75,7.8,8.94,10.16,11.75,14.55,25.44,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,18538.6,15479.08,"US$2011PPP",1,NA,NA,NA,25696,1063708,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2757",2757,"Cyprus","CYP","CY",2008,29,1.06,4.31,22.2,8.8,13.4,17.4,22.5,37.9,3.7,5.1,6.2,7.2,8.2,9.2,10.5,12,14.2,23.6,1.6,14.7,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,18571,16024,"Euro",1,NA,NA,NA,26193,1081568,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2758",2758,"Cyprus","CYP","CY",2008,31.71,1.23,4.69,21.2,8.65,12.55,16.57,21.65,40.59,3.68,4.97,5.82,6.72,7.72,8.85,10.04,11.61,14.42,26.17,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,18395.74,15253.04,"US$2011PPP",1,NA,NA,NA,26193,1081568,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2759",2759,"Cyprus","CYP","CY",2009,29.5,1.1,4.36,22.1,8.8,13.3,17.3,22.2,38.4,3.7,5.1,6.1,7.2,8.1,9.2,10.4,11.9,14.3,24.2,1.6,15.3,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,19103,16451,"Euro",1,NA,NA,NA,25279,1098089,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2760",2760,"Cyprus","CYP","CY",2009,32.11,1.25,4.81,20.98,8.48,12.5,16.38,21.9,40.75,3.51,4.97,5.84,6.66,7.61,8.77,10.1,11.8,14.59,26.16,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,18186.6,14916.7,"US$2011PPP",1,NA,NA,NA,25279,1098089,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2761",2761,"Cyprus","CYP","CY",2010,30.1,1.11,4.51,21.9,8.6,13.3,17.1,22.2,38.8,3.5,5,6.1,7.1,8.1,9.1,10.3,11.9,14.4,24.4,1.5,15.4,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,18929,16180,"Euro",1,NA,NA,NA,25282,1112617,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2762",2762,"Cyprus","CYP","CY",2010,31.46,1.2,4.7,21.37,8.6,12.77,16.42,21.77,40.43,3.57,5.04,5.99,6.78,7.67,8.75,10.03,11.74,14.76,25.67,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,18480.94,15237.65,"US$2011PPP",1,NA,NA,NA,25282,1112617,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2763",2763,"Cyprus","CYP","CY",2011,29.2,1.06,4.34,22.2,8.8,13.4,17.3,22.3,38.2,3.6,5.2,6.2,7.2,8.1,9.1,10.3,12,14.6,23.6,1.6,14.6,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,19621,16990,"Euro",1,NA,NA,NA,25108,1124837,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2764",2764,"Cyprus","CYP","CY",2011,32.62,1.28,4.92,20.86,8.39,12.47,16.18,21.65,41.31,3.42,4.97,5.84,6.63,7.54,8.64,9.96,11.69,14.64,26.67,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,18395.87,14840.05,"US$2011PPP",1,NA,NA,NA,25108,1124837,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2765",2765,"Cyprus","CYP","CY",2012,31,1.17,4.67,21.4,8.5,12.9,16.7,22,39.7,3.5,5,6,6.9,7.9,8.9,10.2,11.9,14.7,25.1,1.5,16.1,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,20218,16927,"Euro",1,NA,NA,NA,24166,1135046,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2766",2766,"Cyprus","CYP","CY",2012,34.31,1.39,5.35,20.1,7.99,12.11,15.81,21.36,42.73,3.29,4.7,5.65,6.46,7.36,8.45,9.76,11.6,14.71,28.02,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,17373.64,13753.87,"US$2011PPP",1,NA,NA,NA,24166,1135046,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2767",2767,"Cyprus","CYP","CY",2013,32.4,1.27,4.94,20.8,8.3,12.5,16.3,21.9,41,3.5,4.8,5.8,6.7,7.6,8.7,10.1,11.7,14.6,26.4,1.5,17.2,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,19426,15873,"Euro",1,NA,NA,NA,22589,1143866,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2768",2768,"Cyprus","CYP","CY",2013,37.04,1.62,5.88,19.09,7.68,11.41,15.12,20.67,45.14,3.15,4.52,5.32,6.08,7,8.12,9.43,11.24,14.3,30.84,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,16674.8,12604.56,"US$2011PPP",1,NA,NA,NA,22589,1143866,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2769",2769,"Cyprus","CYP","CY",2014,34.8,1.45,5.39,19.9,8,11.9,15.7,21.3,43.1,3.3,4.7,5.5,6.4,7.3,8.4,9.8,11.5,14.3,28.8,1.4,19.7,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,18418,14400,"Euro",1,NA,NA,NA,22130,1152297,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2770",2770,"Cyprus","CYP","CY",2014,35.56,1.49,5.76,19.35,7.56,11.79,15.77,21.28,43.58,3.03,4.53,5.47,6.32,7.33,8.44,9.77,11.51,14.78,28.8,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,15540.78,12250.5,"US$2011PPP",1,NA,NA,NA,22130,1152297,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2771",2771,"Cyprus","CYP","CY",2015,33.6,1.35,5.2,20.1,8,12.1,16.3,21.9,41.6,3.3,4.7,5.6,6.5,7.5,8.8,10.1,11.8,14.5,27.2,1.4,17.9,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,16944,13793,"Euro",1,NA,NA,NA,22395,1160987,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2772",2772,"Cyprus","CYP","CY",2015,33.96,1.37,5.36,19.99,7.86,12.13,16.18,21.7,42.12,3.2,4.66,5.62,6.52,7.51,8.67,9.98,11.72,14.7,27.42,NA,NA,2,201,1,101,1,1,1,101,1,101,4,401,3,1,0,1,15834.62,12761.5,"US$2011PPP",1,NA,NA,NA,22395,1160987,"New 2019",2,13,7,"World Bank 2019","PovcalNet","","http://iresearch.worldbank.org/PovcalNet/povOnDemand.aspx","Asia"
"2773",2773,"Cyprus","CYP","CY",2016,32.1,1.25,4.87,20.7,8.3,12.4,16.7,22.2,40.4,3.4,4.8,5.8,6.6,7.7,9,10.3,11.9,14.6,25.8,1.4,16.6,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,16943,14020,"Euro",1,NA,NA,NA,23288,1170189,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2774",2774,"Cyprus","CYP","CY",2017,30.8,1.17,4.54,21.4,8.7,12.7,16.9,22.2,39.5,3.7,5,5.9,6.8,7.8,9.1,10.3,11.9,14.5,25,1.6,16,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,17218,14497,"Euro",1,NA,NA,NA,24133,1179685,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2775",2775,"Cyprus","CYP","CY",2018,29.1,1.07,4.29,22.1,8.9,13.2,17.4,22.3,38.2,3.8,5.1,6.1,7.1,8.2,9.2,10.4,11.9,14.5,23.7,1.7,14.6,1,101,2,206,1,1,1,101,1,101,4,401,3,1,0,1,17582,15336,"Euro",1,NA,NA,NA,24867,1189262,"New 2019",1,13,2,"Eurostat 2019","","European Union Statistics on Income and Living Conditions (EU-SILC)","https://ec.europa.eu/eurostat/web/income-and-living-conditions/data/database","Asia"
"2776",2776,"Czechia","CZE","CZ",1958,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,102,1,101,1,1,1,101,1,101,2,203,3,1,1,1,7029,6522,"Crowns",1,NA,NA,NA,NA,9508368,"",1,11,8,"Atkinson and Micklewright 1992","","Microcensus 1959","","Europe"
"2777",2777,"Czechia","CZE","CZ",1987,19.8,NA,2.63,NA,11.6,NA,NA,NA,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,502,3,301,4,1,1,101,3,323,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,NA,10327732,"",2,6,8,"Rutkowski 1996","Periodic Census of Employers","","","Europe"
"2778",2778,"Czechia","CZE","CZ",1988,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,102,1,101,1,1,1,101,1,101,2,203,3,1,1,1,22314,20407,"Crowns",1,NA,NA,NA,NA,10331215,"",1,11,8,"Atkinson and Micklewright 1992","","Microcensus 1989","","Europe"
"2779",2779,"Czechia","CZE","CZ",1988,19,NA,2.55,27.6,11.9,15.7,19.2,22.8,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,502,3,301,4,1,1,101,1,101,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,NA,10331215,"",2,7,8,"Vecernik 1995","","Social Cost of Economic Transformation in Central Europe (SOCO) Survey","","Europe"
"2780",2780,"Czechia","CZE","CZ",1989,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,502,3,301,4,1,1,101,3,335,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,NA,10336170,"",1,5,4,"UNICEF 2004","Transformative Monitoring for Enhanced Equity (TransMonEE)","","","Europe"
"2781",2781,"Czechia","CZE","CZ",1989,19.8,0.64,2.58,27.47,12.05,15.42,18.5,22.9,31.13,5.45,6.61,7.32,8.1,8.78,9.71,10.85,12.06,13.65,17.48,NA,NA,1,101,3,301,1,2,1,101,1,101,2,203,3,1,1,1,26872.6,NA,"Crowns",1,NA,NA,NA,NA,10336170,"New 2013",3,12,4,"UNICEF 2011","Transformative Monitoring for Enhanced Equity (TransMonEE)","Household Budget Survey","","Europe"
"2782",2782,"Czechia","CZE","CZ",1989,19.8,NA,2.59,NA,11.6,NA,NA,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,502,3,301,4,1,1,101,3,350,2,203,3,1,1,1,40104,39444,"Crowns",2,NA,NA,NA,NA,10336170,"",2,6,8,"Atkinson and Micklewright 1992","Census of employers","","","Europe"
"2783",2783,"Czechia","CZE","CZ",1989,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,1,101,1,1,1,101,1,101,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,NA,10336170,"",2,11,8,"Cornia 1994","","Household Budget Survey","","Europe"
"2784",2784,"Czechia","CZE","CZ",1990,19,0.65,2.61,27.37,12.11,15.26,18.24,22.79,31.6,5.47,6.63,7.31,7.95,8.7,9.55,10.77,12.02,13.74,17.86,NA,NA,1,101,3,301,1,2,1,101,1,101,2,203,3,1,1,1,28576.6,NA,"Crowns",1,NA,NA,NA,20008,10341169,"New 2013",3,12,4,"UNICEF 2011","Transformative Monitoring for Enhanced Equity (TransMonEE)","Household Budget Survey","","Europe"
"2785",2785,"Czechia","CZE","CZ",1990,20.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,1,101,1,1,1,101,1,101,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,20008,10341169,"",2,11,8,"Cornia 1994","","Household Budget Survey","","Europe"
"2786",2786,"Czechia","CZE","CZ",1991,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,502,3,301,4,1,1,101,3,337,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,17675,10346750,"New 2013",2,5,4,"UNICEF 2011","Transformative Monitoring for Enhanced Equity (TransMonEE)","","","Europe"
"2787",2787,"Czechia","CZE","CZ",1991,22.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,1,101,1,1,1,101,1,101,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,17675,10346750,"",2,11,8,"Cornia 1994","","Household Budget Survey","","Europe"
"2788",2788,"Czechia","CZE","CZ",1992,20.7,0.72,2.79,27.33,11.69,15.64,18.38,21.69,32.6,5.11,6.58,7.46,8.18,8.85,9.53,10.34,11.36,13,19.59,2.24,11.92,1,101,1,101,1,1,1,101,1,101,2,203,3,1,1,1,32102,29500,"Czech koruna",1,NA,NA,NA,17574,10353021,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"2789",2789,"Czechia","CZE","CZ",1992,20.6,0.7,2.77,27.22,11.63,15.58,18.52,22,32.26,5.04,6.59,7.44,8.15,8.9,9.62,10.46,11.54,13.08,19.18,2.21,11.57,1,101,2,207,1,1,1,101,1,101,2,203,3,1,1,1,55498,51384,"Czech koruna",1,NA,NA,NA,17574,10353021,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"2790",2790,"Czechia","CZE","CZ",1992,22.8,0.79,3.06,26.25,11.19,15.06,17.78,21.72,34.25,4.83,6.36,7.19,7.87,8.51,9.26,10.22,11.5,13.5,20.74,2.09,12.59,3,301,1,101,1,1,1,101,1,101,2,203,3,1,1,1,36879,32650,"Czech koruna",1,NA,NA,NA,17574,10353021,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"2791",2791,"Czechia","CZE","CZ",1992,23,0.78,3.16,25.55,10.67,14.88,18.33,22.46,33.66,4.56,6.1,7,7.88,8.72,9.61,10.61,11.86,13.65,20.01,1.98,12.04,3,301,2,207,1,1,1,101,1,101,2,203,3,1,1,1,63937,58450,"Czech koruna",1,NA,NA,NA,17574,10353021,"New 2019",1,13,1,"Luxembourg Income Study (LIS) 2019","","","","Europe"
"2792",2792,"Czechia","CZE","CZ",1992,21.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,502,3,301,4,1,1,101,3,339,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,17574,10353318,"New 2013",1,5,4,"UNICEF 2011","Transformative Monitoring for Enhanced Equity (TransMonEE)","","","Europe"
"2793",2793,"Czechia","CZE","CZ",1992,21.5,0.68,2.73,26.99,11.69,15.3,18.55,22.57,31.88,5.19,6.51,7.25,8.05,8.89,9.66,10.7,11.87,13.59,18.29,NA,NA,1,101,3,301,1,2,1,101,1,101,2,203,3,1,1,1,39931.4,NA,"Crowns",1,NA,NA,NA,17574,10353318,"New 2013",3,12,4,"UNICEF 2011","Transformative Monitoring for Enhanced Equity (TransMonEE)","Household Budget Survey","","Europe"
"2794",2794,"Czechia","CZE","CZ",1992,23.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,2,207,1,1,1,101,1,101,2,203,3,1,1,1,60066,54156,"Local currency units, at current prices",1,NA,NA,NA,17574,10353318,"New 2018",1,11,6,"OECD 2018","OECD StatExtract. Income definition until 2011","","","Europe"
"2795",2795,"Czechia","CZE","CZ",1992,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,1,101,1,1,1,101,1,101,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,17574,10353318,"",2,11,8,"Cornia 1994","","Household Budget Survey","","Europe"
"2796",2796,"Czechia","CZE","CZ",1992,21.2,NA,2.88,NA,11.2,NA,NA,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,502,3,301,4,1,1,101,3,323,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,17574,10353318,"",1,6,8,"Rutkowski 1996","Periodic Census of Employers","","","Europe"
"2797",2797,"Czechia","CZE","CZ",1992,20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,102,2,201,1,1,1,101,1,101,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,17574,10353318,"",1,11,8,"Smeeding and Gottschalk 1995","Microcensus through LIS","","","Europe"
"2798",2798,"Czechia","CZE","CZ",1992,41.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,505,2,201,1,1,1,101,1,101,2,203,3,1,1,1,NA,NA,"",NA,NA,NA,NA,17574,10353318,"",1,9,8,"Smeeding and Gottschalk 1995","Microcensus through LIS","","","Europe"
